dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF105116,ESM2_3B,84,104,0.8076923076923077,15.46498966217041,15.474059820175171
TF105117,ESM2_3B,92,96,0.9583333333333334,8.985143184661865,8.990402460098267
TF105132,ESM2_3B,4,12,0.3333333333333333,1.054638147354126,1.0615184307098389
TF105133,ESM2_3B,40,62,0.6451612903225806,3.8676087856292725,3.87221360206604
TF105144,ESM2_3B,160,208,0.7692307692307693,22.80971598625183,22.82551622390747
TF105165,ESM2_3B,28,44,0.6363636363636364,16.46221375465393,16.471104383468628
TF105169,ESM2_3B,0,2,0.0,2.1624934673309326,2.1664137840270996
TF105170,ESM2_3B,12,12,1.0,2.420649290084839,2.4264237880706787
TF105171,ESM2_3B,142,158,0.8987341772151899,6.088216543197632,6.098662376403809
TF105172,ESM2_3B,156,178,0.8764044943820225,119.42058181762695,119.4329833984375
TF105184,ESM2_3B,0,2,0.0,0.5603711605072021,0.5643355846405029
TF105188,ESM2_3B,50,66,0.7575757575757576,3.631357192993164,3.635070562362671
TF105192,ESM2_3B,290,316,0.9177215189873418,174.89371132850647,174.92655563354492
TF105198,ESM2_3B,2,4,0.5,2.43131685256958,2.4376702308654785
TF105200,ESM2_3B,88,98,0.8979591836734694,35.895814418792725,35.90146780014038
TF105201,ESM2_3B,20,24,0.8333333333333334,19.55024766921997,19.556568145751953
TF105206,ESM2_3B,160,186,0.8602150537634409,31.73819088935852,31.7514226436615
TF105207,ESM2_3B,94,114,0.8245614035087719,26.254377126693726,26.26308274269104
TF105208,ESM2_3B,0,4,0.0,2.6427011489868164,2.6497857570648193
TF105209,ESM2_3B,140,168,0.8333333333333334,28.243051052093506,28.255011796951294
TF105211,ESM2_3B,10,18,0.5555555555555556,4.381521224975586,4.388073205947876
TF105225,ESM2_3B,126,140,0.9,38.759732246398926,38.78208327293396
TF105229,ESM2_3B,94,106,0.8867924528301887,17.84674620628357,17.85254406929016
TF105233,ESM2_3B,2,6,0.3333333333333333,3.1895432472229004,3.192326307296753
TF105235,ESM2_3B,4,6,0.6666666666666666,6.325319766998291,6.332454681396484
TF105247,ESM2_3B,148,178,0.8314606741573034,15.794215202331543,15.80614709854126
TF105248,ESM2_3B,94,112,0.8392857142857143,4.197871446609497,4.203814506530762
TF105249,ESM2_3B,22,42,0.5238095238095238,5.560027599334717,5.565739154815674
TF105272,ESM2_3B,6,14,0.42857142857142855,1.1814484596252441,1.1981348991394043
TF105284,ESM2_3B,2,4,0.5,0.6149492263793945,0.624687910079956
TF105293,ESM2_3B,118,134,0.8805970149253731,5.757195234298706,5.765131711959839
TF105296,ESM2_3B,172,184,0.9347826086956522,22.287214756011963,22.320695877075195
TF105297,ESM2_3B,46,62,0.7419354838709677,4.517342805862427,4.520322322845459
TF105301,ESM2_3B,132,144,0.9166666666666666,46.41939425468445,46.42905592918396
TF105306,ESM2_3B,166,200,0.83,26.01398253440857,26.029208421707153
TF105309,ESM2_3B,22,42,0.5238095238095238,3.8546440601348877,3.8593811988830566
TF105311,ESM2_3B,8,14,0.5714285714285714,1.0795533657073975,1.083080530166626
TF105312,ESM2_3B,136,168,0.8095238095238095,12.40208125114441,12.413331985473633
TF105313,ESM2_3B,96,120,0.8,5.614114046096802,5.621042966842651
TF105316,ESM2_3B,100,122,0.819672131147541,11.194633722305298,11.201707601547241
TF105319,ESM2_3B,134,158,0.8481012658227848,20.94161105155945,20.95147466659546
TF105332,ESM2_3B,74,90,0.8222222222222222,6.424574375152588,6.429669618606567
TF105335,ESM2_3B,78,84,0.9285714285714286,19.67569136619568,19.680087327957153
TF105336,ESM2_3B,8,16,0.5,2.638291120529175,2.645587921142578
TF105340,ESM2_3B,74,96,0.7708333333333334,38.79350304603577,38.79850125312805
TF105353,ESM2_3B,144,146,0.9863013698630136,20.02639365196228,20.035557508468628
TF105354,ESM2_3B,8,8,1.0,2.671640396118164,2.6868014335632324
TF105356,ESM2_3B,28,32,0.875,12.383411645889282,12.411691188812256
TF105361,ESM2_3B,246,282,0.8723404255319149,30.684207439422607,30.709357500076294
TF105362,ESM2_3B,132,156,0.8461538461538461,35.63606262207031,35.64925169944763
TF105363,ESM2_3B,8,12,0.6666666666666666,1.5957975387573242,1.6044812202453613
TF105374,ESM2_3B,0,8,0.0,2.0527539253234863,2.054821491241455
TF105384,ESM2_3B,68,82,0.8292682926829268,12.030473232269287,12.034592390060425
TF105388,ESM2_3B,76,90,0.8444444444444444,23.20010495185852,23.20529532432556
TF105389,ESM2_3B,12,22,0.5454545454545454,3.487271547317505,3.492540121078491
TF105393,ESM2_3B,92,114,0.8070175438596491,6.412059783935547,6.418699502944946
TF105399,ESM2_3B,34,42,0.8095238095238095,8.556483268737793,8.566709041595459
TF105401,ESM2_3B,72,84,0.8571428571428571,17.75432825088501,17.760865926742554
TF105403,ESM2_3B,112,132,0.8484848484848485,24.197926998138428,24.205822706222534
TF105404,ESM2_3B,4,12,0.3333333333333333,2.5924410820007324,2.594290018081665
TF105405,ESM2_3B,76,88,0.8636363636363636,55.991397857666016,55.99603605270386
TF105407,ESM2_3B,40,62,0.6451612903225806,9.232566595077515,9.241418361663818
TF105409,ESM2_3B,0,2,0.0,1.2866992950439453,1.2914235591888428
TF105411,ESM2_3B,58,72,0.8055555555555556,32.46913528442383,32.472957611083984
TF105416,ESM2_3B,6,8,0.75,1.3848280906677246,1.3905258178710938
TF105419,ESM2_3B,26,42,0.6190476190476191,2.935804605484009,2.937819480895996
