dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF101161,ESMC_600M,14,26,0.5384615384615384,0.5324156284332275,0.5377447605133057
TF101162,ESMC_600M,104,136,0.7647058823529411,2.9609432220458984,2.9693543910980225
TF101164,ESMC_600M,0,2,0.0,0.13046622276306152,0.13304400444030762
TF101165,ESMC_600M,156,168,0.9285714285714286,14.063098430633545,14.074498176574707
TF101166,ESMC_600M,2,4,0.5,0.1641383171081543,0.16473817825317383
TF101167,ESMC_600M,36,58,0.6206896551724138,1.0074326992034912,1.01434326171875
TF101168,ESMC_600M,148,168,0.8809523809523809,2.793168544769287,2.803863525390625
TF101169,ESMC_600M,92,100,0.92,2.6660165786743164,2.6710424423217773
TF101170,ESMC_600M,86,92,0.9347826086956522,1.5957581996917725,1.603665828704834
TF101171,ESMC_600M,34,40,0.85,0.7412455081939697,0.7467176914215088
TF101172,ESMC_600M,90,100,0.9,1.7083048820495605,1.7138118743896484
TF101176,ESMC_600M,108,138,0.782608695652174,3.8982744216918945,3.906653881072998
TF101177,ESMC_600M,2,2,1.0,0.13393521308898926,0.136519193649292
TF101179,ESMC_600M,102,130,0.7846153846153846,2.189913749694824,2.2025763988494873
TF101180,ESMC_600M,96,116,0.8275862068965517,1.9526913166046143,1.959066390991211
TF101182,ESMC_600M,120,136,0.8823529411764706,5.9450273513793945,5.953978776931763
TF101183,ESMC_600M,122,130,0.9384615384615385,6.196875333786011,6.205360174179077
TF101184,ESMC_600M,8,18,0.4444444444444444,0.3893272876739502,0.3930826187133789
TF101203,ESMC_600M,108,138,0.782608695652174,2.316769599914551,2.325227975845337
TF101204,ESMC_600M,54,72,0.75,1.2460434436798096,1.24993896484375
TF101218,ESMC_600M,164,186,0.8817204301075269,3.0295753479003906,3.0423576831817627
TF101219,ESMC_600M,44,64,0.6875,1.1154258251190186,1.1227715015411377
TF101221,ESMC_600M,2,2,1.0,0.13109827041625977,0.13332867622375488
TF101222,ESMC_600M,84,90,0.9333333333333333,1.528352975845337,1.5327777862548828
TF101232,ESMC_600M,146,160,0.9125,2.6725962162017822,2.6836509704589844
TF101233,ESMC_600M,4,6,0.6666666666666666,0.1988663673400879,0.20398569107055664
TF101234,ESMC_600M,100,124,0.8064516129032258,2.098374128341675,2.107489824295044
TF101236,ESMC_600M,84,102,0.8235294117647058,2.1161954402923584,2.1228320598602295
TF101237,ESMC_600M,126,136,0.9264705882352942,2.2798423767089844,2.287559747695923
TF101503,ESMC_600M,144,180,0.8,2.982901096343994,2.9966368675231934
TF101507,ESMC_600M,0,2,0.0,0.13416790962219238,0.13868355751037598
TF101509,ESMC_600M,154,188,0.8191489361702128,3.136075973510742,3.148974895477295
TF101511,ESMC_600M,46,68,0.6764705882352942,1.179708480834961,1.186239242553711
TF101512,ESMC_600M,142,160,0.8875,3.690574884414673,3.701141357421875
TF101513,ESMC_600M,12,22,0.5454545454545454,0.45834994316101074,0.46483445167541504
TF101514,ESMC_600M,150,174,0.8620689655172413,2.8233373165130615,3.096144676208496
TF101515,ESMC_600M,170,202,0.8415841584158416,3.369295597076416,3.38350510597229
TF101516,ESMC_600M,112,112,1.0,1.8868823051452637,1.8929095268249512
TF101518,ESMC_600M,168,200,0.84,3.25350284576416,3.2681262493133545
TF101521,ESMC_600M,120,148,0.8108108108108109,2.4792046546936035,2.49007511138916
TF101528,ESMC_600M,2,6,0.3333333333333333,0.26057887077331543,0.26523876190185547
TF101531,ESMC_600M,40,48,0.8333333333333334,1.019468069076538,1.0232975482940674
TF101535,ESMC_600M,146,168,0.8690476190476191,2.798811435699463,2.811030864715576
TF102001,ESMC_600M,4,6,0.6666666666666666,0.1951444149017334,0.1966266632080078
TF102002,ESMC_600M,98,106,0.9245283018867925,1.7934694290161133,1.799088954925537
TF102012,ESMC_600M,8,14,0.5714285714285714,0.3244783878326416,0.3289768695831299
TF102013,ESMC_600M,70,78,0.8974358974358975,1.350008249282837,1.3574278354644775
TF102014,ESMC_600M,70,80,0.875,1.3730154037475586,1.376899003982544
TF102021,ESMC_600M,94,98,0.9591836734693877,1.6614527702331543,1.6663262844085693
TF102022,ESMC_600M,80,98,0.8163265306122449,1.6567161083221436,1.6628575325012207
TF102035,ESMC_600M,168,180,0.9333333333333333,3.002654552459717,3.0148229598999023
TF102041,ESMC_600M,70,104,0.6730769230769231,3.2294533252716064,3.239232301712036
TF102047,ESMC_600M,58,72,0.8055555555555556,1.239558458328247,1.243025779724121
TF102048,ESMC_600M,104,114,0.9122807017543859,1.9315180778503418,1.937572956085205
TF103001,ESMC_600M,136,168,0.8095238095238095,3.315471649169922,3.3268489837646484
TF103004,ESMC_600M,0,2,0.0,0.12665081024169922,0.1281583309173584
TF103005,ESMC_600M,86,102,0.8431372549019608,1.725599765777588,1.731454610824585
TF103006,ESMC_600M,96,112,0.8571428571428571,1.8907463550567627,1.8966195583343506
TF103007,ESMC_600M,126,148,0.8513513513513513,2.478841781616211,2.4891107082366943
TF103011,ESMC_600M,78,86,0.9069767441860465,1.4823791980743408,1.4874005317687988
TF103012,ESMC_600M,136,156,0.8717948717948718,2.6128993034362793,2.624363660812378
TF103033,ESMC_600M,134,162,0.8271604938271605,4.137480735778809,4.149231433868408
TF103035,ESMC_600M,66,88,0.75,1.5027122497558594,1.5089030265808105
TF103036,ESMC_600M,182,198,0.9191919191919192,4.709491014480591,4.724155426025391
TF103040,ESMC_600M,152,188,0.8085106382978723,3.1119742393493652,3.1252005100250244
TF103041,ESMC_600M,142,174,0.8160919540229885,2.9158973693847656,2.9275479316711426
TF103042,ESMC_600M,172,186,0.9247311827956989,3.0767831802368164,3.0897960662841797
TF103043,ESMC_600M,170,192,0.8854166666666666,3.1084210872650146,3.3833911418914795
TF103044,ESMC_600M,12,14,0.8571428571428571,0.3261542320251465,0.3313159942626953
TF103047,ESMC_600M,172,196,0.8775510204081632,3.2365894317626953,3.250070333480835
TF103048,ESMC_600M,110,134,0.8208955223880597,2.255614995956421,2.2656617164611816
TF103050,ESMC_600M,100,104,0.9615384615384616,1.773164987564087,1.7801883220672607
TF103051,ESMC_600M,164,184,0.8913043478260869,3.0453224182128906,3.0581672191619873
TF103052,ESMC_600M,182,208,0.875,3.3590197563171387,3.3748652935028076
TF103054,ESMC_600M,180,188,0.9574468085106383,3.2212674617767334,3.2348062992095947
TF103055,ESMC_600M,164,178,0.9213483146067416,3.0122900009155273,3.0243656635284424
TF105005,ESMC_600M,162,180,0.9,2.969986915588379,2.9829559326171875
TF105006,ESMC_600M,4,4,1.0,0.16242527961730957,0.16487789154052734
TF105009,ESMC_600M,16,22,0.7272727272727273,0.4521667957305908,0.4560668468475342
TF105010,ESMC_600M,6,14,0.42857142857142855,0.33226609230041504,0.3369781970977783
TF105012,ESMC_600M,288,316,0.9113924050632911,5.228488206863403,5.259225845336914
TF105014,ESMC_600M,44,58,0.7586206896551724,1.0365715026855469,1.043092966079712
TF105015,ESMC_600M,132,162,0.8148148148148148,2.7425341606140137,2.7527735233306885
TF105016,ESMC_600M,0,6,0.0,0.20415449142456055,0.21024394035339355
TF105017,ESMC_600M,158,172,0.9186046511627907,7.8981406688690186,7.910365581512451
TF105019,ESMC_600M,178,206,0.8640776699029126,3.419131278991699,3.433314561843872
TF105031,ESMC_600M,2,4,0.5,0.1700425148010254,0.17540597915649414
TF105033,ESMC_600M,0,4,0.0,0.17063474655151367,0.17724132537841797
TF105035,ESMC_600M,28,46,0.6086956521739131,0.8444197177886963,0.8510406017303467
TF105041,ESMC_600M,70,82,0.8536585365853658,4.1360182762146,4.139962911605835
TF105043,ESMC_600M,374,408,0.9166666666666666,6.945004463195801,6.991085529327393
TF105045,ESMC_600M,110,130,0.8461538461538461,2.2018015384674072,2.2107133865356445
TF105048,ESMC_600M,166,184,0.9021739130434783,3.11258864402771,3.125190019607544
TF105050,ESMC_600M,146,170,0.8588235294117647,2.8538589477539062,2.8663811683654785
TF105051,ESMC_600M,168,192,0.875,3.121967315673828,3.1350812911987305
TF105053,ESMC_600M,2,2,1.0,0.14351940155029297,0.15370702743530273
TF105054,ESMC_600M,138,148,0.9324324324324325,2.4847025871276855,2.4945688247680664
TF105060,ESMC_600M,70,76,0.9210526315789473,1.8276615142822266,1.8312883377075195
TF105062,ESMC_600M,160,194,0.8247422680412371,3.2209584712982178,3.235384225845337
TF105063,ESMC_600M,2,4,0.5,0.16850996017456055,0.17545175552368164
TF105066,ESMC_600M,52,82,0.6341463414634146,1.408273458480835,1.4125604629516602
TF105067,ESMC_600M,2,2,1.0,0.13789010047912598,0.14583158493041992
TF105068,ESMC_600M,92,114,0.8070175438596491,1.9386029243469238,1.9446187019348145
TF105086,ESMC_600M,52,66,0.7878787878787878,1.1506023406982422,1.1535794734954834
TF105089,ESMC_600M,94,106,0.8867924528301887,1.8199269771575928,1.8255245685577393
TF105090,ESMC_600M,486,534,0.9101123595505618,8.72074031829834,8.798176527023315
TF105091,ESMC_600M,126,132,0.9545454545454546,2.240635871887207,2.247929334640503
TF105093,ESMC_600M,124,144,0.8611111111111112,2.4562811851501465,2.4753332138061523
TF105097,ESMC_600M,2,2,1.0,0.14411568641662598,0.15569090843200684
TF105098,ESMC_600M,146,164,0.8902439024390244,2.7665367126464844,2.778554677963257
TF105099,ESMC_600M,66,72,0.9166666666666666,1.276451587677002,1.280332088470459
TF105112,ESMC_600M,90,96,0.9375,2.134852409362793,2.1397690773010254
TF105114,ESMC_600M,118,134,0.8805970149253731,3.324772596359253,3.333033800125122
TF105116,ESMC_600M,84,104,0.8076923076923077,1.7867145538330078,1.7964413166046143
TF105117,ESMC_600M,90,96,0.9375,1.6450634002685547,1.6499903202056885
TF105132,ESMC_600M,8,12,0.6666666666666666,0.2963581085205078,0.30289769172668457
TF105133,ESMC_600M,40,62,0.6451612903225806,1.0892796516418457,1.0936572551727295
TF105134,ESMC_600M,52,58,0.896551724137931,2.1549339294433594,2.162175178527832
TF105144,ESMC_600M,162,208,0.7788461538461539,3.462862968444824,3.479266405105591
TF105165,ESMC_600M,30,44,0.6818181818181818,0.8300797939300537,0.8385396003723145
TF105169,ESMC_600M,2,2,1.0,0.13561487197875977,0.13900136947631836
TF105170,ESMC_600M,10,12,0.8333333333333334,0.296067476272583,0.30151939392089844
TF105171,ESMC_600M,144,158,0.9113924050632911,2.6323490142822266,2.6422507762908936
TF105172,ESMC_600M,164,178,0.9213483146067416,5.504806756973267,5.516623258590698
TF105184,ESMC_600M,0,2,0.0,0.13059663772583008,0.13443565368652344
TF105188,ESMC_600M,52,66,0.7878787878787878,1.1549484729766846,1.1580677032470703
TF105192,ESMC_600M,288,316,0.9113924050632911,8.01516342163086,8.047399044036865
TF105198,ESMC_600M,0,4,0.0,0.17036008834838867,0.17652535438537598
TF105200,ESMC_600M,92,98,0.9387755102040817,1.7339165210723877,1.738762378692627
TF105201,ESMC_600M,16,24,0.6666666666666666,0.9238979816436768,0.929863452911377
TF105206,ESMC_600M,158,186,0.8494623655913979,3.1414973735809326,3.154798746109009
TF105207,ESMC_600M,102,114,0.8947368421052632,1.9666309356689453,1.9754924774169922
TF105208,ESMC_600M,0,4,0.0,0.17154455184936523,0.1777055263519287
TF105209,ESMC_600M,144,168,0.8571428571428571,2.833041191101074,2.84454345703125
TF105211,ESMC_600M,14,18,0.7777777777777778,0.38918447494506836,0.39573192596435547
TF105225,ESMC_600M,124,140,0.8857142857142857,2.427000045776367,2.44797420501709
TF105229,ESMC_600M,96,106,0.9056603773584906,1.7731702327728271,1.7791941165924072
TF105233,ESMC_600M,2,6,0.3333333333333333,0.19820427894592285,0.20047211647033691
TF105235,ESMC_600M,6,6,1.0,0.30719971656799316,0.31334972381591797
TF105247,ESMC_600M,142,178,0.797752808988764,2.9518754482269287,2.9636805057525635
TF105248,ESMC_600M,96,112,0.8571428571428571,1.8918442726135254,1.897655963897705
TF105249,ESMC_600M,18,42,0.42857142857142855,0.7753400802612305,0.7808475494384766
TF105272,ESMC_600M,10,14,0.7142857142857143,0.3397068977355957,0.35602498054504395
TF105284,ESMC_600M,0,4,0.0,0.17389130592346191,0.18331623077392578
TF105293,ESMC_600M,118,134,0.8805970149253731,2.2664406299591064,2.2742199897766113
TF105296,ESMC_600M,174,184,0.9456521739130435,3.0618462562561035,3.095322608947754
TF105297,ESMC_600M,50,62,0.8064516129032258,1.1005589962005615,1.1033155918121338
TF105301,ESMC_600M,134,144,0.9305555555555556,2.470249652862549,2.47990083694458
TF105306,ESMC_600M,168,200,0.84,3.337013006210327,3.3516769409179688
TF105309,ESMC_600M,22,42,0.5238095238095238,0.7748034000396729,0.779578685760498
TF105311,ESMC_600M,14,14,1.0,0.3221099376678467,0.32559657096862793
TF105312,ESMC_600M,136,168,0.8095238095238095,3.088905096054077,3.1017847061157227
TF105313,ESMC_600M,100,120,0.8333333333333334,2.0211257934570312,2.0277669429779053
TF105316,ESMC_600M,106,122,0.8688524590163934,2.05039119720459,2.0573577880859375
TF105319,ESMC_600M,148,158,0.9367088607594937,2.659536600112915,2.6690406799316406
TF105332,ESMC_600M,72,90,0.8,1.5373821258544922,1.5419209003448486
TF105335,ESMC_600M,76,84,0.9047619047619048,1.4585363864898682,1.462550163269043
TF105336,ESMC_600M,16,16,1.0,0.35374975204467773,0.3605813980102539
TF105340,ESMC_600M,80,96,0.8333333333333334,1.9985361099243164,2.003202199935913
TF105353,ESMC_600M,142,146,0.9726027397260274,2.4558069705963135,2.464689254760742
TF105354,ESMC_600M,8,8,1.0,0.24402546882629395,0.2583606243133545
TF105356,ESMC_600M,24,32,0.75,0.6546571254730225,0.6824102401733398
TF105357,ESMC_600M,6,14,0.42857142857142855,2.4190633296966553,2.4225411415100098
TF105361,ESMC_600M,254,282,0.900709219858156,4.696784973144531,4.7217042446136475
TF105362,ESMC_600M,132,156,0.8461538461538461,2.5748233795166016,2.587087869644165
TF105363,ESMC_600M,8,12,0.6666666666666666,0.29823970794677734,0.3066108226776123
TF105374,ESMC_600M,2,8,0.25,0.22559809684753418,0.2272651195526123
TF105384,ESMC_600M,70,82,0.8536585365853658,1.434558391571045,1.4384727478027344
TF105388,ESMC_600M,78,90,0.8666666666666667,1.590040683746338,1.595435380935669
TF105389,ESMC_600M,4,22,0.18181818181818182,0.46111178398132324,0.46615123748779297
TF105393,ESMC_600M,98,114,0.8596491228070176,1.916731834411621,1.9230539798736572
TF105398,ESMC_600M,134,154,0.8701298701298701,5.4640045166015625,5.474812746047974
TF105399,ESMC_600M,32,42,0.7619047619047619,0.79400634765625,0.8037307262420654
TF105401,ESMC_600M,76,84,0.9047619047619048,1.4574241638183594,1.464508295059204
TF105403,ESMC_600M,118,132,0.8939393939393939,2.238337755203247,2.245737314224243
TF105404,ESMC_600M,4,12,0.3333333333333333,0.2915029525756836,0.29347729682922363
TF105405,ESMC_600M,76,88,0.8636363636363636,2.652738332748413,2.6571731567382812
TF105407,ESMC_600M,54,62,0.8709677419354839,1.1042723655700684,1.1127753257751465
TF105408,ESMC_600M,80,88,0.9090909090909091,5.04552698135376,5.0499279499053955
TF105409,ESMC_600M,2,2,1.0,0.13457107543945312,0.13848495483398438
TF105411,ESMC_600M,60,72,0.8333333333333334,1.6633000373840332,1.6671464443206787
TF105416,ESMC_600M,6,8,0.75,0.23117280006408691,0.23626923561096191
TF105419,ESMC_600M,32,42,0.7619047619047619,0.7719607353210449,0.7737929821014404
TF105420,ESMC_600M,6,8,0.75,0.23139119148254395,0.23541903495788574
TF105424,ESMC_600M,172,194,0.8865979381443299,4.187924146652222,4.204854965209961
TF105425,ESMC_600M,0,6,0.0,0.19190382957458496,0.19549059867858887
TF105426,ESMC_600M,84,100,0.84,2.222975015640259,2.22794246673584
TF105428,ESMC_600M,114,136,0.8382352941176471,2.2897894382476807,2.3000526428222656
TF105432,ESMC_600M,52,60,0.8666666666666667,1.0641398429870605,1.0675830841064453
TF105442,ESMC_600M,114,142,0.8028169014084507,2.424055337905884,2.433145523071289
TF105443,ESMC_600M,2,4,0.5,0.17089295387268066,0.1750030517578125
TF105444,ESMC_600M,14,24,0.5833333333333334,0.49323105812072754,0.4981272220611572
TF105445,ESMC_600M,130,152,0.8552631578947368,2.5770020484924316,2.5867040157318115
TF105446,ESMC_600M,20,28,0.7142857142857143,0.5503530502319336,0.5560686588287354
TF105447,ESMC_600M,4,16,0.25,0.48055291175842285,0.48166728019714355
TF105456,ESMC_600M,6,24,0.25,0.5899100303649902,0.5928103923797607
TF105469,ESMC_600M,72,96,0.75,1.630622148513794,1.6385807991027832
TF105471,ESMC_600M,60,70,0.8571428571428571,1.2149145603179932,1.2182214260101318
TF105476,ESMC_600M,0,2,0.0,0.1354842185974121,0.14078688621520996
TF105477,ESMC_600M,122,150,0.8133333333333334,2.5167901515960693,2.5260496139526367
TF105481,ESMC_600M,148,190,0.7789473684210526,3.1750965118408203,3.189155101776123
TF105536,ESMC_600M,20,22,0.9090909090909091,0.44708943367004395,0.45643138885498047
TF105538,ESMC_600M,2,2,1.0,0.13642001152038574,0.14170265197753906
TF105541,ESMC_600M,60,70,0.8571428571428571,1.238877534866333,1.242978572845459
TF105542,ESMC_600M,0,4,0.0,0.16252541542053223,0.1629037857055664
TF105547,ESMC_600M,46,54,0.8518518518518519,0.9753801822662354,0.9777987003326416
TF105548,ESMC_600M,40,56,0.7142857142857143,1.0088763236999512,1.0121588706970215
TF105551,ESMC_600M,10,10,1.0,0.26094532012939453,0.2615184783935547
TF105553,ESMC_600M,2,2,1.0,0.15481853485107422,0.1753673553466797
TF105555,ESMC_600M,0,2,0.0,0.13690710067749023,0.14310741424560547
TF105561,ESMC_600M,114,120,0.95,2.0464882850646973,2.053685426712036
TF105563,ESMC_600M,14,34,0.4117647058823529,0.9140763282775879,0.9207942485809326
TF105567,ESMC_600M,180,194,0.9278350515463918,3.271684169769287,3.2851080894470215
TF105569,ESMC_600M,80,86,0.9302325581395349,2.061682939529419,2.066039800643921
TF105572,ESMC_600M,204,220,0.9272727272727272,3.673332452774048,3.6893672943115234
TF105601,ESMC_600M,2,2,1.0,0.13557648658752441,0.14101791381835938
TF105604,ESMC_600M,146,166,0.8795180722891566,5.7678468227386475,5.778652191162109
TF105605,ESMC_600M,2,2,1.0,0.13523173332214355,0.1411910057067871
TF105607,ESMC_600M,82,122,0.6721311475409836,2.061617612838745,2.0704450607299805
TF105610,ESMC_600M,182,210,0.8666666666666667,3.477065324783325,3.492098331451416
TF105612,ESMC_600M,164,192,0.8541666666666666,3.1271331310272217,3.1407577991485596
TF105613,ESMC_600M,174,190,0.9157894736842105,5.992842197418213,6.006332874298096
TF105627,ESMC_600M,196,212,0.9245283018867925,3.5337235927581787,3.5489282608032227
TF105628,ESMC_600M,14,26,0.5384615384615384,0.5173964500427246,0.5224311351776123
TF105629,ESMC_600M,104,118,0.8813559322033898,1.996971845626831,2.004823684692383
TF105635,ESMC_600M,126,150,0.84,2.5359435081481934,2.544938325881958
TF105638,ESMC_600M,8,8,1.0,0.23236322402954102,0.23769831657409668
TF105639,ESMC_600M,92,112,0.8214285714285714,3.755129098892212,3.7638282775878906
TF105642,ESMC_600M,148,178,0.8314606741573034,3.016378402709961,3.0294313430786133
TF105645,ESMC_600M,154,186,0.8279569892473119,3.1349539756774902,3.1486167907714844
TF105646,ESMC_600M,0,4,0.0,0.1704084873199463,0.17550325393676758
TF105648,ESMC_600M,184,210,0.8761904761904762,3.4288134574890137,3.444516658782959
TF105649,ESMC_600M,186,206,0.9029126213592233,3.4556663036346436,3.470162868499756
TF105650,ESMC_600M,170,188,0.9042553191489362,3.1995816230773926,3.2128257751464844
TF105651,ESMC_600M,198,216,0.9166666666666666,3.922201156616211,3.9378809928894043
TF105652,ESMC_600M,146,168,0.8690476190476191,6.151072978973389,6.1625378131866455
TF105653,ESMC_600M,172,194,0.8865979381443299,3.2071902751922607,3.220310926437378
TF105656,ESMC_600M,64,78,0.8205128205128205,1.4027519226074219,1.4100124835968018
TF105657,ESMC_600M,90,112,0.8035714285714286,1.9873266220092773,1.9950637817382812
TF105659,ESMC_600M,0,4,0.0,0.17025971412658691,0.1757655143737793
TF105665,ESMC_600M,42,46,0.9130434782608695,0.8530058860778809,0.8580152988433838
TF105666,ESMC_600M,16,30,0.5333333333333333,0.6036779880523682,0.6091756820678711
TF105673,ESMC_600M,156,174,0.896551724137931,2.894193410873413,2.9055557250976562
TF105676,ESMC_600M,188,204,0.9215686274509803,3.4235963821411133,3.4388511180877686
TF105680,ESMC_600M,178,196,0.9081632653061225,3.9671406745910645,3.9814293384552
TF105684,ESMC_600M,194,220,0.8818181818181818,3.7461273670196533,3.7620246410369873
TF105685,ESMC_600M,180,200,0.9,3.5268826484680176,3.5414235591888428
TF105686,ESMC_600M,180,204,0.8823529411764706,3.425240993499756,3.439939022064209
TF105687,ESMC_600M,176,194,0.9072164948453608,3.247264862060547,3.2608442306518555
TF105689,ESMC_600M,170,186,0.9139784946236559,3.1260855197906494,3.138443946838379
TF105691,ESMC_600M,134,150,0.8933333333333333,2.551806926727295,2.56304931640625
TF105693,ESMC_600M,168,196,0.8571428571428571,3.359675407409668,3.373105764389038
TF105695,ESMC_600M,198,222,0.8918918918918919,3.718432664871216,3.734675884246826
TF105697,ESMC_600M,96,120,0.8,3.1335620880126953,3.1420981884002686
TF105698,ESMC_600M,142,174,0.8160919540229885,3.2015492916107178,3.213350534439087
TF105699,ESMC_600M,216,260,0.8307692307692308,4.409191370010376,4.430418491363525
TF105703,ESMC_600M,170,194,0.8762886597938144,3.362382173538208,3.375720739364624
TF105704,ESMC_600M,164,182,0.9010989010989011,3.1214513778686523,3.1335160732269287
TF105705,ESMC_600M,156,172,0.9069767441860465,2.9386727809906006,2.9529473781585693
TF105708,ESMC_600M,162,184,0.8804347826086957,3.1272072792053223,3.139522075653076
TF105712,ESMC_600M,4,6,0.6666666666666666,0.2724275588989258,0.2768580913543701
TF105713,ESMC_600M,44,52,0.8461538461538461,0.9563112258911133,0.9628698825836182
TF105717,ESMC_600M,162,194,0.8350515463917526,3.289926528930664,3.3034942150115967
TF105722,ESMC_600M,88,98,0.8979591836734694,1.73673415184021,1.744765043258667
TF105726,ESMC_600M,18,30,0.6,0.5949275493621826,0.6007561683654785
TF105728,ESMC_600M,162,190,0.8526315789473684,3.2149555683135986,3.2280919551849365
TF105731,ESMC_600M,26,34,0.7647058823529411,0.6633143424987793,0.6669976711273193
TF105735,ESMC_600M,80,86,0.9302325581395349,1.5331218242645264,1.5504827499389648
TF105737,ESMC_600M,188,210,0.8952380952380953,3.6077702045440674,3.6245203018188477
TF105738,ESMC_600M,176,198,0.8888888888888888,3.2812447547912598,3.295731544494629
TF105739,ESMC_600M,166,188,0.8829787234042553,3.2201011180877686,3.233494520187378
TF105742,ESMC_600M,0,4,0.0,0.17603635787963867,0.18157744407653809
TF105743,ESMC_600M,188,196,0.9591836734693877,3.3555960655212402,3.369493246078491
TF105744,ESMC_600M,186,198,0.9393939393939394,3.362663507461548,3.376941680908203
TF105747,ESMC_600M,84,92,0.9130434782608695,1.6214492321014404,1.6300299167633057
TF105751,ESMC_600M,2,6,0.3333333333333333,0.21170783042907715,0.2170553207397461
TF105752,ESMC_600M,140,160,0.875,2.7635765075683594,2.7754628658294678
TF105754,ESMC_600M,56,84,0.6666666666666666,1.861248254776001,1.8688087463378906
TF105755,ESMC_600M,52,56,0.9285714285714286,1.041520357131958,1.0536854267120361
