dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF316032,ESMC_300M,90,118,0.7627118644067796,1.702690839767456,1.7104742527008057
TF316035,ESMC_300M,4,8,0.5,0.19197368621826172,0.19249677658081055
TF316037,ESMC_300M,4,14,0.2857142857142857,0.2742602825164795,0.27495765686035156
TF316038,ESMC_300M,2,10,0.2,0.22074508666992188,0.22261977195739746
TF316039,ESMC_300M,6,6,1.0,0.16468453407287598,0.16513872146606445
TF316042,ESMC_300M,4,4,1.0,0.13930654525756836,0.13972902297973633
TF316045,ESMC_300M,12,18,0.6666666666666666,0.3291451930999756,0.3299875259399414
TF316051,ESMC_300M,8,14,0.5714285714285714,0.2767012119293213,0.2775537967681885
TF316054,ESMC_300M,8,8,1.0,0.19119787216186523,0.19171595573425293
TF316057,ESMC_300M,12,14,0.8571428571428571,0.2736949920654297,0.27442264556884766
TF316075,ESMC_300M,4,4,1.0,0.13712191581726074,0.1376659870147705
TF316077,ESMC_300M,2,2,1.0,0.10942673683166504,0.10976862907409668
TF316080,ESMC_300M,10,14,0.7142857142857143,0.27452588081359863,0.27539753913879395
TF316081,ESMC_300M,90,104,0.8653846153846154,2.3456342220306396,2.3548383712768555
TF316085,ESMC_300M,62,70,0.8857142857142857,1.0647759437561035,1.0727579593658447
TF316086,ESMC_300M,12,14,0.8571428571428571,0.2787041664123535,0.27939629554748535
TF316093,ESMC_300M,2,2,1.0,0.11075139045715332,0.11140084266662598
TF316103,ESMC_300M,24,28,0.8571428571428571,0.46602797508239746,0.46724748611450195
TF316106,ESMC_300M,4,4,1.0,0.1371936798095703,0.13758325576782227
TF316112,ESMC_300M,98,122,0.8032786885245902,1.7951655387878418,1.8039133548736572
TF316119,ESMC_300M,46,62,0.7419354838709677,0.932079553604126,0.9350426197052002
TF316125,ESMC_300M,6,6,1.0,0.16557765007019043,0.16603899002075195
TF316130,ESMC_300M,4,4,1.0,0.1385207176208496,0.13893961906433105
TF316133,ESMC_300M,2,4,0.5,0.13762640953063965,0.13801145553588867
TF316135,ESMC_300M,8,8,1.0,0.1919393539428711,0.19246363639831543
TF316140,ESMC_300M,10,18,0.5555555555555556,0.33588624000549316,0.3391146659851074
TF316152,ESMC_300M,4,4,1.0,0.14218711853027344,0.1459333896636963
TF316153,ESMC_300M,2,14,0.14285714285714285,0.27386999130249023,0.27509117126464844
TF316160,ESMC_300M,28,34,0.8235294117647058,0.5481045246124268,0.5496149063110352
TF316165,ESMC_300M,8,10,0.8,0.2207319736480713,0.22146224975585938
TF316167,ESMC_300M,8,8,1.0,0.19318199157714844,0.19370102882385254
TF316179,ESMC_300M,2,6,0.3333333333333333,0.1684706211090088,0.17043828964233398
TF316186,ESMC_300M,10,12,0.8333333333333334,0.24831795692443848,0.2489633560180664
TF316187,ESMC_300M,12,22,0.5454545454545454,0.38279128074645996,0.3845345973968506
TF316189,ESMC_300M,2,4,0.5,0.13711261749267578,0.13749241828918457
TF316190,ESMC_300M,8,8,1.0,0.19272804260253906,0.1934828758239746
TF316199,ESMC_300M,6,12,0.5,0.24785375595092773,0.24849987030029297
TF316201,ESMC_300M,18,28,0.6428571428571429,0.4672365188598633,0.46857452392578125
TF316202,ESMC_300M,0,2,0.0,0.11042404174804688,0.11076712608337402
TF316216,ESMC_300M,4,12,0.3333333333333333,0.24005770683288574,0.2406935691833496
TF316220,ESMC_300M,118,136,0.8676470588235294,1.9457542896270752,1.9550106525421143
TF316225,ESMC_300M,2,6,0.3333333333333333,0.16663336753845215,0.1672956943511963
TF316227,ESMC_300M,2,4,0.5,0.14031672477722168,0.14090204238891602
TF316233,ESMC_300M,0,2,0.0,0.10717439651489258,0.10749959945678711
TF316239,ESMC_300M,16,18,0.8888888888888888,0.3287339210510254,0.32959842681884766
TF316245,ESMC_300M,2,2,1.0,0.11012411117553711,0.11046361923217773
TF316252,ESMC_300M,54,64,0.84375,0.95204758644104,0.9549844264984131
TF316253,ESMC_300M,4,6,0.6666666666666666,0.17240118980407715,0.1750631332397461
TF316265,ESMC_300M,4,8,0.5,0.19474172592163086,0.19640254974365234
TF316270,ESMC_300M,2,8,0.25,0.1940007209777832,0.19526386260986328
TF316271,ESMC_300M,22,30,0.7333333333333333,0.49141478538513184,0.4928278923034668
TF316274,ESMC_300M,20,20,1.0,0.3578948974609375,0.35880112648010254
TF316279,ESMC_300M,0,2,0.0,0.11409282684326172,0.11597228050231934
TF316281,ESMC_300M,2,2,1.0,0.11034560203552246,0.1106879711151123
TF316282,ESMC_300M,2,2,1.0,0.11031603813171387,0.11065793037414551
TF316290,ESMC_300M,4,6,0.6666666666666666,0.16444945335388184,0.16490507125854492
TF316305,ESMC_300M,2,2,1.0,0.11038565635681152,0.11088061332702637
TF316308,ESMC_300M,26,28,0.9285714285714286,0.47370386123657227,0.47659921646118164
TF316309,ESMC_300M,88,126,0.6984126984126984,1.8521194458007812,1.8602185249328613
TF316313,ESMC_300M,6,6,1.0,0.16724348068237305,0.1676948070526123
TF316315,ESMC_300M,12,22,0.5454545454545454,0.40529584884643555,0.41237401962280273
TF316323,ESMC_300M,6,6,1.0,0.16641521453857422,0.16688299179077148
TF316329,ESMC_300M,8,8,1.0,0.2000119686126709,0.20087933540344238
TF316333,ESMC_300M,2,4,0.5,0.14274954795837402,0.1433413028717041
TF316340,ESMC_300M,2,4,0.5,0.13988137245178223,0.1402733325958252
TF316347,ESMC_300M,24,32,0.75,0.5235621929168701,0.5249900817871094
TF316356,ESMC_300M,4,4,1.0,0.13878178596496582,0.13917231559753418
TF316366,ESMC_300M,6,8,0.75,0.19193625450134277,0.1924591064453125
TF316367,ESMC_300M,72,82,0.8780487804878049,1.2125186920166016,1.2235705852508545
TF316369,ESMC_300M,0,2,0.0,0.11503982543945312,0.11813807487487793
TF316378,ESMC_300M,6,16,0.375,0.30515575408935547,0.30803680419921875
TF316379,ESMC_300M,6,24,0.25,0.41384172439575195,0.41796183586120605
TF316381,ESMC_300M,20,32,0.625,0.5491139888763428,0.5618536472320557
TF316386,ESMC_300M,4,14,0.2857142857142857,0.27483153343200684,0.27552127838134766
TF316388,ESMC_300M,2,4,0.5,0.13787221908569336,0.13840341567993164
TF316391,ESMC_300M,0,6,0.0,0.16792774200439453,0.16844677925109863
TF316392,ESMC_300M,2,2,1.0,0.11443352699279785,0.11515998840332031
TF316400,ESMC_300M,4,4,1.0,0.14179563522338867,0.1421797275543213
TF316402,ESMC_300M,70,78,0.8974358974358975,1.1576640605926514,1.1621367931365967
TF316407,ESMC_300M,4,6,0.6666666666666666,0.5111136436462402,0.5116040706634521
TF316409,ESMC_300M,46,56,0.8214285714285714,1.7169387340545654,1.7197141647338867
TF316414,ESMC_300M,34,46,0.7391304347826086,0.7106661796569824,0.7129027843475342
TF316421,ESMC_300M,4,4,1.0,0.13892221450805664,0.13936829566955566
