dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF351439,EVO2,24,24,1.0,2.1724610328674316,2.1752326488494873
TF351440,EVO2,22,26,0.8461538461538461,1.1996495723724365,1.2006447315216064
TF351449,EVO2,170,180,0.9444444444444444,9.931039094924927,9.940064430236816
TF351450,EVO2,98,110,0.8909090909090909,5.992808818817139,6.003324747085571
TF351456,EVO2,8,8,1.0,1.1673080921173096,1.1677966117858887
TF351459,EVO2,12,14,0.8571428571428571,1.399643898010254,1.400160789489746
TF351466,EVO2,6,8,0.75,0.3878612518310547,0.38840436935424805
TF351467,EVO2,26,28,0.9285714285714286,1.3330485820770264,1.3437573909759521
TF351469,EVO2,6,6,1.0,0.7294464111328125,0.7297933101654053
TF351473,EVO2,2,6,0.3333333333333333,0.4227912425994873,0.4233734607696533
TF351476,EVO2,20,20,1.0,1.5258517265319824,1.5266971588134766
TF351477,EVO2,22,26,0.8461538461538461,1.1334407329559326,1.1342942714691162
TF351478,EVO2,10,14,0.7142857142857143,0.16669297218322754,0.16722941398620605
TF351482,EVO2,30,32,0.9375,2.8027496337890625,2.803882598876953
TF351486,EVO2,76,76,1.0,3.4107770919799805,3.4137017726898193
TF351491,EVO2,14,16,0.875,4.231781244277954,4.232648611068726
TF351492,EVO2,10,10,1.0,0.10364937782287598,0.10413122177124023
TF351501,EVO2,2,10,0.2,1.4516541957855225,1.452087163925171
TF351502,EVO2,66,70,0.9428571428571428,2.3402907848358154,2.3431553840637207
TF351505,EVO2,90,92,0.9782608695652174,4.784521579742432,4.787981986999512
TF351506,EVO2,0,2,0.0,1.4149343967437744,1.4151973724365234
TF351508,EVO2,18,20,0.9,1.3154432773590088,1.316131830215454
TF351515,EVO2,4,8,0.5,0.37221527099609375,0.37276148796081543
TF351517,EVO2,4,6,0.6666666666666666,0.0810854434967041,0.08143138885498047
TF351520,EVO2,10,18,0.5555555555555556,0.5452122688293457,0.5458528995513916
TF351522,EVO2,16,16,1.0,1.831620454788208,1.8322577476501465
TF351526,EVO2,6,8,0.75,0.43132805824279785,0.431887149810791
TF351527,EVO2,6,6,1.0,0.361269474029541,0.36162424087524414
TF351531,EVO2,8,8,1.0,0.42261838912963867,0.423159122467041
TF351533,EVO2,16,20,0.8,0.8998417854309082,0.900620698928833
TF351536,EVO2,10,12,0.8333333333333334,1.2848219871520996,1.2853314876556396
TF351537,EVO2,10,14,0.7142857142857143,0.5452876091003418,0.5458638668060303
TF351538,EVO2,12,16,0.75,0.8750617504119873,0.875647783279419
TF351539,EVO2,12,18,0.6666666666666666,1.2196471691131592,1.2202882766723633
TF351540,EVO2,10,14,0.7142857142857143,1.1789023876190186,1.179469108581543
TF351542,EVO2,6,12,0.5,0.3632845878601074,0.36377668380737305
TF351543,EVO2,12,14,0.8571428571428571,0.1984577178955078,0.19913649559020996
TF351544,EVO2,68,74,0.918918918918919,4.211828708648682,4.214614152908325
TF351548,EVO2,12,20,0.6,1.0079760551452637,1.0087203979492188
TF351550,EVO2,4,6,0.6666666666666666,0.4029996395111084,0.40334153175354004
TF351551,EVO2,2,2,1.0,0.32570624351501465,0.3259561061859131
TF351563,EVO2,88,90,0.9777777777777777,3.096353769302368,3.100226402282715
TF351565,EVO2,4,4,1.0,1.1196503639221191,1.1199426651000977
TF351566,EVO2,72,74,0.972972972972973,2.457798957824707,2.4611353874206543
TF351571,EVO2,6,10,0.6,1.2451913356781006,1.2456343173980713
TF351572,EVO2,16,18,0.8888888888888888,2.074878215789795,2.0755107402801514
TF351573,EVO2,94,100,0.94,8.721909761428833,8.725975275039673
TF351575,EVO2,20,20,1.0,1.0053274631500244,1.0060150623321533
TF351578,EVO2,40,42,0.9523809523809523,3.6613504886627197,3.6629178524017334
TF351579,EVO2,6,8,0.75,0.482759952545166,0.4831974506378174
