TF101006,ESM2,86,104,0.8269230769230769,3.8901455402374268,3.8943281173706055
TF101008,ESM2,28,40,0.7,0.47739076614379883,0.4814472198486328
TF101032,ESM2,100,114,0.8771929824561403,4.291647672653198,4.296252489089966
TF101037,ESM2,0,2,0.0,0.2079017162322998,0.2127704620361328
TF101040,ESM2,110,116,0.9482758620689655,0.5974810123443604,0.6020371913909912
TF101052,ESM2,0,2,0.0,0.1987602710723877,0.2025468349456787
TF101054,ESM2,18,22,0.8181818181818182,0.574549674987793,0.5789093971252441
TF101057,ESM2,58,72,0.8055555555555556,0.18457627296447754,0.18703436851501465
TF101061,ESM2,170,200,0.85,5.069904327392578,5.080819129943848
TF101064,ESM2,178,204,0.8725490196078431,3.6020994186401367,3.613224983215332
TF101067,ESM2,96,104,0.9230769230769231,1.2210326194763184,1.2249786853790283
TF101068,ESM2,10,24,0.4166666666666667,0.33679890632629395,0.33887553215026855
TF101070,ESM2,12,12,1.0,0.21441388130187988,0.21586370468139648
TF101072,ESM2,94,106,0.8867924528301887,16.73061180114746,16.73554253578186
TF101075,ESM2,70,88,0.7954545454545454,0.3458251953125,0.3492288589477539
TF101076,ESM2,116,148,0.7837837837837838,1.5757622718811035,1.5848076343536377
TF101077,ESM2,20,40,0.5,0.3682088851928711,0.372255802154541
TF101082,ESM2,96,118,0.8135593220338984,1.6763689517974854,1.6829743385314941
TF101083,ESM2,78,92,0.8478260869565217,1.9547531604766846,1.9585216045379639
TF101084,ESM2,158,194,0.8144329896907216,1.3095176219940186,1.320094108581543
TF101085,ESM2,36,42,0.8571428571428571,0.37684059143066406,0.38038063049316406
TF101090,ESM2,100,108,0.9259259259259259,4.617055177688599,4.622688055038452
TF101093,ESM2,118,152,0.7763157894736842,3.708526134490967,3.7157654762268066
TF101096,ESM2,90,112,0.8035714285714286,0.873225212097168,0.8782799243927002
TF101103,ESM2,102,130,0.7846153846153846,2.7752299308776855,2.78132700920105
TF101104,ESM2,2,6,0.3333333333333333,0.619671106338501,0.629286527633667
TF101105,ESM2,136,170,0.8,3.2984976768493652,3.3076295852661133
TF101106,ESM2,164,218,0.7522935779816514,17.4767107963562,17.48913836479187
TF101107,ESM2,6,10,0.6,0.13483476638793945,0.14223456382751465
TF101111,ESM2,2,6,0.3333333333333333,0.10265731811523438,0.10385680198669434
TF101120,ESM2,114,146,0.7808219178082192,0.7875995635986328,0.7945621013641357
TF101125,ESM2,168,214,0.7850467289719626,1.2221803665161133,1.2381398677825928
TF101132,ESM2,64,72,0.8888888888888888,1.8632798194885254,1.8658699989318848
TF101133,ESM2,70,84,0.8333333333333334,11.163369178771973,11.166523218154907
TF101134,ESM2,68,76,0.8947368421052632,0.4617440700531006,0.46441054344177246
TF101135,ESM2,72,82,0.8780487804878049,7.36153507232666,7.3648998737335205
TF101136,ESM2,100,124,0.8064516129032258,0.6587696075439453,0.664109468460083
TF101137,ESM2,96,112,0.8571428571428571,2.2869975566864014,2.291917324066162
TF101138,ESM2,0,4,0.0,1.1928656101226807,1.1981122493743896
TF101140,ESM2,122,148,0.8243243243243243,11.271904706954956,11.278847932815552
TF101146,ESM2,2,2,1.0,0.1473677158355713,0.15053606033325195
TF101147,ESM2,160,190,0.8421052631578947,1.9347813129425049,1.9445521831512451
TF101148,ESM2,46,92,0.5,0.9617223739624023,0.9672996997833252
TF101150,ESM2,144,172,0.8372093023255814,0.7988808155059814,0.8069708347320557
TF101152,ESM2,14,18,0.7777777777777778,0.5261573791503906,0.5301740169525146
TF101154,ESM2,124,150,0.8266666666666667,17.073566675186157,17.080864429473877
TF101156,ESM2,172,228,0.7543859649122807,16.113205671310425,16.128398656845093
TF101157,ESM2,148,188,0.7872340425531915,8.275274276733398,8.284616708755493
TF101158,ESM2,140,176,0.7954545454545454,10.084964275360107,10.094095468521118
TF101159,ESM2,26,52,0.5,1.035146713256836,1.0387976169586182
TF101160,ESM2,6,26,0.23076923076923078,1.6437828540802002,1.6472358703613281
TF101161,ESM2,8,26,0.3076923076923077,1.4767916202545166,1.481083869934082
TF101162,ESM2,104,136,0.7647058823529411,7.914038896560669,7.92040753364563
TF101164,ESM2,2,2,1.0,0.21579647064208984,0.21773386001586914
TF101165,ESM2,160,168,0.9523809523809523,54.2111496925354,54.21998453140259
TF101166,ESM2,2,4,0.5,0.48730897903442383,0.48777222633361816
TF101167,ESM2,28,58,0.4827586206896552,0.9028644561767578,0.908273458480835
TF101168,ESM2,152,168,0.9047619047619048,2.1663143634796143,2.1745426654815674
TF101169,ESM2,90,100,0.9,8.16527009010315,8.169074296951294
TF101170,ESM2,84,92,0.9130434782608695,1.6262412071228027,1.632756233215332
TF101171,ESM2,32,40,0.8,0.3954799175262451,0.3995530605316162
TF101172,ESM2,88,100,0.88,2.4850494861602783,2.489194869995117
TF101176,ESM2,104,138,0.7536231884057971,13.155029058456421,13.16112470626831
TF101177,ESM2,0,2,0.0,0.276247501373291,0.27819299697875977
TF101179,ESM2,94,130,0.7230769230769231,2.3910810947418213,2.400709390640259
TF101180,ESM2,94,116,0.8103448275862069,1.511141061782837,1.51593017578125
TF101182,ESM2,114,136,0.8382352941176471,21.0112407207489,21.017537593841553
TF101183,ESM2,118,130,0.9076923076923077,20.181061506271362,20.187753438949585
TF101184,ESM2,8,18,0.4444444444444444,0.4227755069732666,0.42563724517822266
TF101203,ESM2,120,138,0.8695652173913043,1.1806244850158691,1.1867268085479736
TF101204,ESM2,64,72,0.8888888888888888,0.8511431217193604,0.8541111946105957
TF101218,ESM2,158,186,0.8494623655913979,1.8118140697479248,1.8220515251159668
TF101219,ESM2,42,64,0.65625,0.6791303157806396,0.6852097511291504
TF101221,ESM2,2,2,1.0,0.20411920547485352,0.20583200454711914
TF101222,ESM2,76,90,0.8444444444444444,0.6371839046478271,0.6405320167541504
TF101232,ESM2,132,160,0.825,4.1686930656433105,4.176860094070435
TF101233,ESM2,4,6,0.6666666666666666,0.3877735137939453,0.39165353775024414
TF101234,ESM2,94,124,0.7580645161290323,4.42957329750061,4.436948299407959
TF101236,ESM2,76,102,0.7450980392156863,6.211584091186523,6.2170820236206055
TF101237,ESM2,122,136,0.8970588235294118,1.4313085079193115,1.4372355937957764
TF101503,ESM2,142,180,0.7888888888888889,1.4876482486724854,1.4979593753814697
TF101507,ESM2,2,2,1.0,0.12793636322021484,0.13132357597351074
TF101509,ESM2,142,188,0.7553191489361702,3.537714958190918,3.547482967376709
TF101511,ESM2,46,68,0.6764705882352942,2.5179903507232666,2.5226476192474365
TF101512,ESM2,138,160,0.8625,11.560845136642456,11.568851232528687
TF101513,ESM2,14,22,0.6363636363636364,0.9598798751831055,0.9647567272186279
TF101514,ESM2,154,174,0.8850574712643678,1.0716335773468018,1.3674542903900146
TF101515,ESM2,164,202,0.8118811881188119,1.7330899238586426,1.7438671588897705
TF101516,ESM2,110,112,0.9821428571428571,0.881784200668335,0.8863358497619629
TF101518,ESM2,170,200,0.85,2.3492300510406494,2.3602700233459473
TF101521,ESM2,120,148,0.8108108108108109,3.6661882400512695,3.6744565963745117
TF101528,ESM2,2,6,0.3333333333333333,0.7656159400939941,0.7691078186035156
TF101531,ESM2,40,48,0.8333333333333334,2.9259650707244873,2.929121971130371
TF101535,ESM2,136,168,0.8095238095238095,6.613790273666382,6.622973918914795
TF102001,ESM2,2,6,0.3333333333333333,0.1417713165283203,0.14292359352111816
TF102002,ESM2,98,106,0.9245283018867925,0.6187975406646729,0.6230497360229492
TF102012,ESM2,8,14,0.5714285714285714,0.37170886993408203,0.3750905990600586
TF102013,ESM2,70,78,0.8974358974358975,1.258439064025879,1.2642533779144287
TF102014,ESM2,70,80,0.875,1.1487185955047607,1.1516730785369873
TF102021,ESM2,84,98,0.8571428571428571,0.9543774127960205,0.9580156803131104
TF102022,ESM2,70,98,0.7142857142857143,1.0719432830810547,1.0771403312683105
TF102035,ESM2,162,180,0.9,4.159518241882324,4.1691203117370605
TF102041,ESM2,74,104,0.7115384615384616,11.62222933769226,11.62944769859314
TF102047,ESM2,58,72,0.8055555555555556,0.46103882789611816,0.4636201858520508
TF102048,ESM2,104,114,0.9122807017543859,0.6758954524993896,0.6805589199066162
TF103001,ESM2,132,168,0.7857142857142857,9.823079109191895,9.832411527633667
TF103004,ESM2,0,2,0.0,0.041322946548461914,0.042481184005737305
TF103005,ESM2,78,102,0.7647058823529411,1.2068507671356201,1.2117297649383545
TF103006,ESM2,104,112,0.9285714285714286,1.4287924766540527,1.4336817264556885
TF103007,ESM2,118,148,0.7972972972972973,2.5074715614318848,2.5156338214874268
TF103011,ESM2,74,86,0.8604651162790697,1.453822374343872,1.4576539993286133
TF103033,ESM2,124,162,0.7654320987654321,13.67255187034607,13.681657314300537
TF103035,ESM2,72,88,0.8181818181818182,0.3434937000274658,0.3481254577636719
