dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TB2:S14068Taxa3_processed,EVO2,67,83,0.8072289156626506,0.8098177909851074,0.813969612121582
TB2:S13437_processed,EVO2,13,27,0.48148148148148145,1.4244542121887207,1.4259014129638672
TB2:S2065Taxa1_processed,EVO2,67,77,0.8701298701298701,1.482158899307251,1.486729621887207
TB2:S12988Taxa1_processed,EVO2,14,20,0.7,0.9546852111816406,0.9555501937866211
TB2:S11241Taxa1_processed,EVO2,104,114,0.9122807017543859,2.3071370124816895,2.3118531703948975
TB2:S1657_processed,EVO2,53,61,0.8688524590163934,5.2892725467681885,5.291789293289185
TB2:S1894Taxa2_processed,EVO2,142,146,0.9726027397260274,4.044555187225342,4.051311254501343
TB2:S11863Taxa4_processed,EVO2,45,49,0.9183673469387755,1.1625041961669922,1.1645619869232178
TB2:S10703Taxa2_processed,EVO2,40,64,0.625,2.6223909854888916,2.624847888946533
TB2:S14916Taxa3_processed,EVO2,60,82,0.7317073170731707,0.3474559783935547,0.3507826328277588
TB2:S10547Taxa1_processed,EVO2,87,91,0.9560439560439561,0.8017363548278809,0.8066093921661377
TB2:S14022Taxa4_processed,EVO2,154,170,0.9058823529411765,3.0506255626678467,3.2550103664398193
TB2:S1242Taxa1_processed,EVO2,16,16,1.0,2.0522496700286865,2.052971839904785
TB2:S10317_processed,EVO2,94,118,0.7966101694915254,4.3760457038879395,4.382145881652832
TB2:S10166_processed,EVO2,114,126,0.9047619047619048,1.1294565200805664,1.1352834701538086
TB2:S2172Taxa2_processed,EVO2,8,8,1.0,0.07135009765625,0.07186198234558105
TB2:S10088Taxa2_processed,EVO2,46,48,0.9583333333333334,1.5684359073638916,1.5704963207244873
TB2:S10053_processed,EVO2,26,36,0.7222222222222222,1.760636568069458,1.7621970176696777
TB2:S13908Taxa4_processed,EVO2,63,81,0.7777777777777778,1.8764684200286865,1.8804469108581543
TB2:S11822_processed,EVO2,4,6,0.6666666666666666,0.33229827880859375,0.3326587677001953
TB2:S1654_processed,EVO2,73,75,0.9733333333333334,2.905547857284546,2.908604621887207
TB2:S15931Taxa5_processed,EVO2,89,91,0.978021978021978,0.42747068405151367,0.4311540126800537
TB2:S10238Taxa2_processed,EVO2,136,144,0.9444444444444444,0.6629650592803955,0.6697900295257568
TB2:S10940Taxa2_processed,EVO2,24,28,0.8571428571428571,1.7486703395843506,1.7497169971466064
TB2:S757Taxa3_processed,EVO2,66,78,0.8461538461538461,0.7237687110900879,0.7266817092895508
TB2:S2245_processed,EVO2,29,37,0.7837837837837838,1.4679663181304932,1.4694294929504395
TB2:S10504Taxa2_processed,EVO2,61,75,0.8133333333333334,1.257150650024414,1.2605102062225342
TB2:S1109Taxa7_processed,EVO2,32,48,0.6666666666666666,1.403059959411621,1.4048535823822021
TB2:S2250Taxa5_processed,EVO2,18,20,0.9,0.11668610572814941,0.11746859550476074
TB2:S10701Taxa4_processed,EVO2,19,33,0.5757575757575758,2.14424204826355,2.145531177520752
TB2:S11298_processed,EVO2,104,110,0.9454545454545454,3.127851963043213,3.1324076652526855
TB2:S10105_processed,EVO2,133,171,0.7777777777777778,1.811807632446289,1.8217520713806152
TB2:S2080_processed,EVO2,12,18,0.6666666666666666,0.17305397987365723,0.17374634742736816
TB2:S11104_processed,EVO2,290,300,0.9666666666666667,12.214900493621826,12.23570466041565
TB2:S10878_processed,EVO2,143,149,0.959731543624161,0.9693899154663086,0.9778532981872559
TB2:S1440Taxa4_processed,EVO2,41,49,0.8367346938775511,0.9335978031158447,0.9356725215911865
TB2:S11020Taxa1_processed,EVO2,104,110,0.9454545454545454,0.4562406539916992,0.4611642360687256
TB2:S14872Taxa6_processed,EVO2,10,14,0.7142857142857143,0.2181234359741211,0.2187032699584961
TB2:S10161Taxa1_processed,EVO2,39,53,0.7358490566037735,2.1751184463500977,2.1771080493927
TB2:S10270Taxa4_processed,EVO2,78,88,0.8863636363636364,0.8023495674133301,0.8062512874603271
TB2:S1828Taxa2_processed,EVO2,21,21,1.0,0.38518548011779785,0.38614726066589355
TB2:S14129Taxa1_processed,EVO2,82,86,0.9534883720930233,1.2340013980865479,1.2373766899108887
TB2:S2107_processed,EVO2,309,331,0.9335347432024169,7.608914375305176,7.635718822479248
TB2:S14767_processed,EVO2,104,104,1.0,6.121680974960327,6.126332998275757
TB2:S12683_processed,EVO2,42,56,0.75,0.3901662826538086,0.39291858673095703
TB2:S15193Taxa1_processed,EVO2,9,9,1.0,0.4231712818145752,0.4236321449279785
TB2:S716Taxa2_processed,EVO2,5,11,0.45454545454545453,0.6045107841491699,0.6052694320678711
TB2:S14534Taxa3_processed,EVO2,25,27,0.9259259259259259,0.5082409381866455,0.5092639923095703
TB2:S2036Taxa11_processed,EVO2,14,16,0.875,0.1783149242401123,0.17911267280578613
TB2:S1491_processed,EVO2,58,74,0.7837837837837838,0.3544144630432129,0.35759806632995605
TB2:S1376Taxa1_processed,EVO2,47,47,1.0,1.416414499282837,1.4180974960327148
TB2:S10726Taxa1_processed,EVO2,14,14,1.0,0.07652854919433594,0.07709693908691406
TB2:S10701Taxa15_processed,EVO2,26,28,0.9285714285714286,0.9190895557403564,0.920316219329834
TB2:S10162_processed,EVO2,32,52,0.6153846153846154,1.893371343612671,1.8953943252563477
TB2:S1237Taxa1_processed,EVO2,13,15,0.8666666666666667,0.41980671882629395,0.420438289642334
TB2:S1945Taxa1_processed,EVO2,65,85,0.7647058823529411,2.7224249839782715,2.7263035774230957
TB2:S1019Taxa2_processed,EVO2,36,40,0.9,2.6697096824645996,2.671130418777466
TB2:S944_processed,EVO2,22,30,0.7333333333333333,0.5973186492919922,0.5984148979187012
TB2:S14609Taxa5_processed,EVO2,70,72,0.9722222222222222,0.845191478729248,0.8491640090942383
TB2:S10165Taxa1_processed,EVO2,38,44,0.8636363636363636,0.6688647270202637,0.6703393459320068
TB2:S1470Taxa4_processed,EVO2,10,14,0.7142857142857143,0.14906597137451172,0.1496419906616211
TB2:S1155_processed,EVO2,56,62,0.9032258064516129,0.3313133716583252,0.33360934257507324
TB2:S1498Taxa3_processed,EVO2,36,46,0.782608695652174,1.8341665267944336,1.8358285427093506
TB2:S12540Taxa7_processed,EVO2,6,12,0.5,0.4177439212799072,0.4182722568511963
TB2:S13458Taxa3_processed,EVO2,86,154,0.5584415584415584,6.474144458770752,6.482534408569336
TB2:S11262Taxa2_processed,EVO2,36,40,0.9,0.8626353740692139,0.864142894744873
TB2:S1758Taxa3_processed,EVO2,57,73,0.7808219178082192,0.759425163269043,0.7639014720916748
TB2:S14213Taxa1_processed,EVO2,28,28,1.0,0.5615925788879395,0.5626704692840576
TB2:S1463_processed,EVO2,103,121,0.8512396694214877,0.7232344150543213,0.7291858196258545
TB2:S11703_processed,EVO2,41,43,0.9534883720930233,3.3805553913116455,3.3821003437042236
TB2:S11112Taxa6_processed,EVO2,30,36,0.8333333333333334,0.290966272354126,0.2923624515533447
TB2:S10433Taxa1_processed,EVO2,98,126,0.7777777777777778,0.9005992412567139,0.908353328704834
TB2:S1672Taxa1_processed,EVO2,50,50,1.0,1.824692726135254,1.8271760940551758
TB2:S12569Taxa2_processed,EVO2,138,170,0.8117647058823529,1.428096055984497,1.4376609325408936
TB2:S10857Taxa3_processed,EVO2,20,22,0.9090909090909091,1.0589728355407715,1.0598764419555664
TB2:S12709Taxa2_processed,EVO2,136,178,0.7640449438202247,1.222489356994629,1.2318172454833984
TB2:S14609Taxa4_processed,EVO2,150,170,0.8823529411764706,1.626950740814209,1.6431808471679688
TB2:S10972Taxa2_processed,EVO2,11,21,0.5238095238095238,0.5374071598052979,0.5381975173950195
TB2:S1002Taxa3_processed,EVO2,18,26,0.6923076923076923,0.46925950050354004,0.47025156021118164
TB2:S10260Taxa2_processed,EVO2,56,66,0.8484848484848485,0.3862752914428711,0.3891174793243408
TB2:S10140Taxa1_processed,EVO2,46,52,0.8846153846153846,3.3612451553344727,3.3630964756011963
TB2:S11658_processed,EVO2,10,16,0.625,0.9686241149902344,0.9692990779876709
TB2:S10579Taxa4_processed,EVO2,94,126,0.746031746031746,1.0772416591644287,1.0844776630401611
TB2:S10246Taxa4_processed,EVO2,50,56,0.8928571428571429,4.147424221038818,4.149343490600586
TB2:S12384Taxa2_processed,EVO2,112,114,0.9824561403508771,1.6221697330474854,1.6283440589904785
TB2:S1985Taxa2_processed,EVO2,29,41,0.7073170731707317,0.22239327430725098,0.22416234016418457
TB2:S16190Taxa2_processed,EVO2,92,104,0.8846153846153846,1.5710513591766357,1.5753061771392822
TB2:S1342Taxa2_processed,EVO2,18,20,0.9,1.3117029666900635,1.3124375343322754
TB2:S11180Taxa2_processed,EVO2,64,68,0.9411764705882353,2.7843587398529053,2.7875120639801025
TB2:S14945Taxa19_processed,EVO2,130,136,0.9558823529411765,1.1723415851593018,1.1784744262695312
TB2:S12384Taxa9_processed,EVO2,244,296,0.8243243243243243,1.1705222129821777,1.191359043121338
TB2:S1828Taxa4_processed,EVO2,17,21,0.8095238095238095,1.1513664722442627,1.152367115020752
TB2:S12410Taxa23_processed,EVO2,48,58,0.8275862068965517,0.48497486114501953,0.4871249198913574
TB2:S15228Taxa1_processed,EVO2,78,92,0.8478260869565217,0.3393974304199219,0.34348058700561523
TB2:S10129Taxa2_processed,EVO2,24,30,0.8,0.27361559867858887,0.275235652923584
TB2:S14472_processed,EVO2,16,20,0.8,0.1817004680633545,0.18253779411315918
TB2:S1132Taxa1_processed,EVO2,9,15,0.6,0.35684680938720703,0.357511043548584
TB2:S10701Taxa19_processed,EVO2,28,34,0.8235294117647058,0.8091170787811279,0.810366153717041
TB2:S1597Taxa1_processed,EVO2,8,12,0.6666666666666666,0.14509868621826172,0.1458590030670166
TB2:S14534Taxa7_processed,EVO2,6,8,0.75,0.4829671382904053,0.48340630531311035
TB2:S11921Taxa1_processed,EVO2,20,30,0.6666666666666666,0.5244429111480713,0.5255758762359619
TB2:S10199Taxa2_processed,EVO2,40,40,1.0,0.4750087261199951,0.47758984565734863
TB2:S1434Taxa5_processed,EVO2,19,29,0.6551724137931034,0.30798792839050293,0.3092951774597168
TB2:S10568Taxa2_processed,EVO2,126,138,0.9130434782608695,1.481870174407959,1.4884588718414307
TB2:S15781_processed,EVO2,16,18,0.8888888888888888,0.3820772171020508,0.3828396797180176
TB2:S1765Taxa4_processed,EVO2,48,52,0.9230769230769231,0.521754264831543,0.5235815048217773
TB2:S11184_processed,EVO2,19,25,0.76,0.17134928703308105,0.1725606918334961
TB2:S10701Taxa21_processed,EVO2,24,28,0.8571428571428571,0.3315541744232178,0.33274006843566895
TB2:S1163Taxa3_processed,EVO2,67,73,0.9178082191780822,0.8186919689178467,0.8216438293457031
TB2:S14534Taxa20_processed,EVO2,23,31,0.7419354838709677,0.14897656440734863,0.1502220630645752
TB2:S2369Taxa2_processed,EVO2,62,70,0.8857142857142857,0.400221586227417,0.40317320823669434
TB2:S14297Taxa3_processed,EVO2,11,13,0.8461538461538461,0.415241003036499,0.4158518314361572
TB2:S13748_processed,EVO2,18,20,0.9,0.1621079444885254,0.16294193267822266
TB2:S1976Taxa1_processed,EVO2,12,14,0.8571428571428571,2.6920833587646484,2.6927859783172607
TB2:S14894Taxa2_processed,EVO2,36,56,0.6428571428571429,5.294525623321533,5.296781301498413
TB2:S1306Taxa3_processed,EVO2,4,12,0.3333333333333333,0.7149991989135742,0.7155263423919678
TB2:S1434Taxa1_processed,EVO2,15,17,0.8823529411764706,1.0912275314331055,1.0919079780578613
TB2:S11269Taxa4_processed,EVO2,24,28,0.8571428571428571,0.5384438037872314,0.5402615070343018
TB2:S13903Taxa1_processed,EVO2,432,474,0.9113924050632911,2.043285369873047,2.0885720252990723
TB2:S9937Taxa1_processed,EVO2,59,71,0.8309859154929577,1.3752315044403076,1.3792014122009277
TB2:S1702Taxa3_processed,EVO2,55,69,0.7971014492753623,0.5539791584014893,0.5566070079803467
TB2:S11404Taxa2_processed,EVO2,37,41,0.9024390243902439,0.21259140968322754,0.21430730819702148
TB2:S11892_processed,EVO2,25,25,1.0,2.2269039154052734,2.22808575630188
TB2:S971Taxa1_processed,EVO2,19,27,0.7037037037037037,0.6601381301879883,0.6618285179138184
TB2:S13712Taxa2_processed,EVO2,90,108,0.8333333333333334,2.117187023162842,2.136220932006836
TB2:S1030_processed,EVO2,160,182,0.8791208791208791,0.8252408504486084,0.8345229625701904
TB2:S1508Taxa2_processed,EVO2,34,40,0.85,0.3022754192352295,0.3039426803588867
TB2:S14349Taxa1_processed,EVO2,101,101,1.0,0.8305470943450928,0.8363392353057861
TB2:S10291Taxa1_processed,EVO2,131,171,0.7660818713450293,8.031017065048218,8.04231572151184
TB2:S10673Taxa8_processed,EVO2,202,208,0.9711538461538461,0.989269495010376,1.0007562637329102
TB2:S1552_processed,EVO2,32,38,0.8421052631578947,0.5610678195953369,0.562537670135498
TB2:S11642Taxa1_processed,EVO2,103,131,0.7862595419847328,3.3163490295410156,3.3248026371002197
TB2:S13976Taxa2_processed,EVO2,76,106,0.7169811320754716,1.4987356662750244,1.6512930393218994
TB2:S14216_processed,EVO2,90,110,0.8181818181818182,4.7947118282318115,4.79984974861145
TB2:S14763Taxa2_processed,EVO2,104,118,0.8813559322033898,1.7273924350738525,1.7324647903442383
TB2:S11972Taxa2_processed,EVO2,100,110,0.9090909090909091,0.5924954414367676,0.5970730781555176
TB2:S10270Taxa6_processed,EVO2,78,88,0.8863636363636364,0.637418270111084,0.6409299373626709
TB2:S10590_processed,EVO2,34,40,0.85,2.4626529216766357,2.4640917778015137
TB2:S15162Taxa2_processed,EVO2,38,46,0.8260869565217391,1.4910738468170166,1.492699384689331
TB2:S15713Taxa2_processed,EVO2,61,81,0.7530864197530864,3.0220389366149902,3.02569580078125
TB2:S12465_processed,EVO2,90,102,0.8823529411764706,2.2473373413085938,2.251474618911743
TB2:S12863_processed,EVO2,8,8,1.0,0.48491454124450684,0.4853479862213135
TB2:S10043Taxa2_processed,EVO2,124,138,0.8985507246376812,2.397002696990967,2.4056508541107178
TB2:S1129Taxa3_processed,EVO2,107,135,0.7925925925925926,1.565032958984375,1.5711336135864258
TB2:S14526Taxa2_processed,EVO2,104,106,0.9811320754716981,9.639389753341675,9.64397120475769
TB2:S13663_processed,EVO2,142,176,0.8068181818181818,1.8821678161621094,1.8957273960113525
TB2:S1132Taxa4_processed,EVO2,8,20,0.4,1.0438199043273926,1.0445725917816162
TB2:S13976Taxa1_processed,EVO2,96,150,0.64,1.0041415691375732,1.0116748809814453
TB2:S10270Taxa5_processed,EVO2,76,88,0.8636363636363636,1.624431848526001,1.6279466152191162
TB2:S14287Taxa3_processed,EVO2,130,144,0.9027777777777778,1.7176692485809326,1.7243597507476807
TB2:S10349Taxa1_processed,EVO2,82,90,0.9111111111111111,0.8198893070220947,0.8242557048797607
TB2:S16190Taxa3_processed,EVO2,122,146,0.8356164383561644,0.6987009048461914,0.7054464817047119
TB2:S10620_processed,EVO2,158,160,0.9875,6.523015737533569,6.530618190765381
TB2:S14069Taxa1_processed,EVO2,86,112,0.7678571428571429,1.5717875957489014,1.577603816986084
TB2:S11818Taxa1_processed,EVO2,80,96,0.8333333333333334,0.7903690338134766,0.7960646152496338
TB2:S175_processed,EVO2,28,32,0.875,0.7597870826721191,0.7609672546386719
TB2:S1641Taxa2_processed,EVO2,21,23,0.9130434782608695,0.39229607582092285,0.39333152770996094
TB2:S1381Taxa1_processed,EVO2,60,62,0.967741935483871,2.0048322677612305,2.00703763961792
TB2:S15345_processed,EVO2,50,52,0.9615384615384616,1.1979730129241943,1.2004680633544922
TB2:S13424Taxa3_processed,EVO2,244,244,1.0,1.1182982921600342,1.1336724758148193
TB2:S14408_processed,EVO2,50,68,0.7352941176470589,1.2866339683532715,1.2892282009124756
TB2:S9991Taxa2_processed,EVO2,101,109,0.926605504587156,1.046550989151001,1.0527117252349854
TB2:S1452Taxa2_processed,EVO2,46,54,0.8518518518518519,0.3456120491027832,0.34752559661865234
TB2:S10289Taxa2_processed,EVO2,12,22,0.5454545454545454,0.28261661529541016,0.2835221290588379
TB2:S13635_processed,EVO2,160,164,0.975609756097561,1.412466287612915,1.421250820159912
TB2:S2180Taxa1_processed,EVO2,73,79,0.9240506329113924,1.1242914199829102,1.1279172897338867
TB2:S13985Taxa7_processed,EVO2,80,86,0.9302325581395349,1.2609918117523193,1.2643487453460693
TB2:S14151Taxa1_processed,EVO2,16,20,0.8,0.10983824729919434,0.11138176918029785
TB2:S1196Taxa4_processed,EVO2,21,37,0.5675675675675675,0.4999210834503174,0.5014257431030273
TB2:S936Taxa1_processed,EVO2,118,128,0.921875,2.4274353981018066,2.4337151050567627
TB2:S1976Taxa7_processed,EVO2,10,14,0.7142857142857143,0.5275542736053467,0.5282323360443115
TB2:S13715Taxa3_processed,EVO2,14,18,0.7777777777777778,0.14918279647827148,0.14997124671936035
TB2:S11170_processed,EVO2,56,58,0.9655172413793104,0.6790540218353271,0.6811056137084961
TB2:S12020_processed,EVO2,77,95,0.8105263157894737,3.0121238231658936,3.0160224437713623
TB2:S12959Taxa2_processed,EVO2,69,83,0.8313253012048193,0.44795823097229004,0.45218801498413086
TB2:S1273_processed,EVO2,46,46,1.0,1.8774006366729736,1.8789856433868408
TB2:S13955Taxa1_processed,EVO2,16,20,0.8,0.3673689365386963,0.3680593967437744
TB2:S11366_processed,EVO2,47,55,0.8545454545454545,0.5457570552825928,0.547907829284668
TB2:S13977Taxa2_processed,EVO2,48,54,0.8888888888888888,0.7585668563842773,0.7610108852386475
TB2:S11052_processed,EVO2,78,104,0.75,1.212937355041504,1.2174174785614014
TB2:S362Taxa1_processed,EVO2,65,71,0.9154929577464789,0.939664363861084,0.9424288272857666
TB2:S11444Taxa2_processed,EVO2,526,618,0.8511326860841424,3.097123384475708,3.171696662902832
TB2:S12165Taxa1_processed,EVO2,44,64,0.6875,1.4093551635742188,1.4117329120635986
TB2:S1257Taxa2_processed,EVO2,38,40,0.95,0.31513190269470215,0.31702113151550293
TB2:S10268Taxa2_processed,EVO2,53,61,0.8688524590163934,0.30879688262939453,0.311215877532959
TB2:S11665Taxa4_processed,EVO2,109,131,0.8320610687022901,0.8343653678894043,0.8404192924499512
TB2:S13920Taxa2_processed,EVO2,22,22,1.0,0.7711491584777832,0.7721550464630127
TB2:S2034Taxa2_processed,EVO2,158,176,0.8977272727272727,0.9353454113006592,0.9467213153839111
TB2:S1115_processed,EVO2,206,218,0.944954128440367,5.949425935745239,5.961688280105591
TB2:S1472Taxa1_processed,EVO2,80,104,0.7692307692307693,0.4199347496032715,0.42470407485961914
TB2:S10701Taxa20_processed,EVO2,19,35,0.5428571428571428,0.6595206260681152,0.6608750820159912
TB2:S1951Taxa2_processed,EVO2,46,50,0.92,0.6565220355987549,0.6592047214508057
TB2:S2047_processed,EVO2,150,186,0.8064516129032258,1.2847051620483398,1.2949843406677246
TB2:S12996Taxa2_processed,EVO2,67,67,1.0,0.37219691276550293,0.3763008117675781
TB2:S10064_processed,EVO2,217,225,0.9644444444444444,2.2230770587921143,2.237313747406006
TB2:S11217_processed,EVO2,60,72,0.8333333333333334,1.959742784500122,1.9627151489257812
TB2:S13327Taxa2_processed,EVO2,70,74,0.9459459459459459,0.2494206428527832,0.25212883949279785
TB2:S974_processed,EVO2,52,56,0.9285714285714286,2.315333366394043,2.3177835941314697
TB2:S1650Taxa3_processed,EVO2,101,113,0.8938053097345132,0.6754400730133057,0.6813595294952393
TB2:S15962Taxa2_processed,EVO2,20,36,0.5555555555555556,0.4026501178741455,0.40407752990722656
TB2:S15602Taxa2_processed,EVO2,10,18,0.5555555555555556,0.3919677734375,0.3928377628326416
TB2:S11863Taxa1_processed,EVO2,218,238,0.9159663865546218,1.7444744110107422,1.7659494876861572
TB2:S10219Taxa2_processed,EVO2,34,42,0.8095238095238095,1.2958426475524902,1.297469139099121
TB2:S10152Taxa1_processed,EVO2,364,410,0.8878048780487805,2.103748083114624,2.1379330158233643
TB2:S959_processed,EVO2,17,17,1.0,0.13822221755981445,0.1389453411102295
TB2:S10579Taxa1_processed,EVO2,89,105,0.8476190476190476,2.251293182373047,2.257958173751831
TB2:S1447Taxa1_processed,EVO2,54,62,0.8709677419354839,0.34929752349853516,0.35219430923461914
TB2:S13318Taxa3_processed,EVO2,20,22,0.9090909090909091,1.802868127822876,1.8036725521087646
TB2:S10165Taxa3_processed,EVO2,22,26,0.8461538461538461,0.8990597724914551,0.9001121520996094
TB2:S12857Taxa1_processed,EVO2,53,63,0.8412698412698413,0.21256494522094727,0.21527910232543945
TB2:S1147Taxa2_processed,EVO2,87,97,0.8969072164948454,0.442141056060791,0.4462754726409912
TB2:S10701Taxa11_processed,EVO2,16,28,0.5714285714285714,1.1906318664550781,1.1918971538543701
TB2:S1535_processed,EVO2,52,60,0.8666666666666667,1.9523255825042725,1.9544906616210938
TB2:S11797_processed,EVO2,74,84,0.8809523809523809,1.696502923965454,1.7001898288726807
TB2:S683Taxa4_processed,EVO2,32,32,1.0,0.7214484214782715,0.7231824398040771
TB2:S9999_processed,EVO2,98,116,0.8448275862068966,2.3186044692993164,2.3241617679595947
TB2:S10669Taxa2_processed,EVO2,298,372,0.8010752688172043,16.944127798080444,16.973273754119873
TB2:S12540Taxa2_processed,EVO2,10,12,0.8333333333333334,0.07114243507385254,0.07167196273803711
TB2:S14415_processed,EVO2,6,14,0.42857142857142855,0.5088071823120117,0.5094804763793945
TB2:S11128Taxa4_processed,EVO2,109,115,0.9478260869565217,7.046852111816406,7.055360555648804
TB2:S15769Taxa3_processed,EVO2,78,88,0.8863636363636364,1.410640001296997,1.4140844345092773
TB2:S2174Taxa1_processed,EVO2,116,122,0.9508196721311475,0.6730186939239502,0.6786816120147705
TB2:S15847_processed,EVO2,578,652,0.8865030674846626,5.38094425201416,5.485758304595947
TB2:S11413_processed,EVO2,366,374,0.9786096256684492,2.2932260036468506,2.323890447616577
TB2:S15682Taxa2_processed,EVO2,119,127,0.937007874015748,1.5716769695281982,1.5774660110473633
TB2:S10133Taxa1_processed,EVO2,64,80,0.8,0.8646230697631836,0.8685576915740967
TB2:S1447Taxa3_processed,EVO2,67,69,0.9710144927536232,0.4200148582458496,0.42341113090515137
TB2:S10924Taxa1_processed,EVO2,50,70,0.7142857142857143,0.9455595016479492,0.9487130641937256
TB2:S13158Taxa7_processed,EVO2,36,50,0.72,0.49094128608703613,0.49274611473083496
TB2:S11745_processed,EVO2,154,156,0.9871794871794872,0.7743303775787354,0.7820644378662109
TB2:S12727Taxa1_processed,EVO2,55,81,0.6790123456790124,0.3901402950286865,0.393465518951416
TB2:S1192_processed,EVO2,2,10,0.2,0.4821929931640625,0.482649564743042
TB2:S14096Taxa2_processed,EVO2,49,49,1.0,0.7868852615356445,0.7887344360351562
TB2:S14959Taxa1_processed,EVO2,79,97,0.8144329896907216,0.481830358505249,0.48655056953430176
TB2:S9950Taxa1_processed,EVO2,82,100,0.82,3.9131221771240234,3.917747974395752
TB2:S1168_processed,EVO2,132,134,0.9850746268656716,4.175745725631714,4.182729721069336
TB2:S11611Taxa6_processed,EVO2,29,35,0.8285714285714286,0.1978137493133545,0.1992015838623047
TB2:S13955Taxa3_processed,EVO2,14,18,0.7777777777777778,0.4816744327545166,0.48230743408203125
TB2:S13327Taxa1_processed,EVO2,92,112,0.8214285714285714,0.8388433456420898,0.8434107303619385
TB2:S12551Taxa3_processed,EVO2,68,74,0.918918918918919,0.29892730712890625,0.3018462657928467
TB2:S1655_processed,EVO2,0,10,0.0,0.5635178089141846,0.5639801025390625
TB2:S1428Taxa2_processed,EVO2,15,15,1.0,3.6611201763153076,3.6631932258605957
TB2:S683Taxa5_processed,EVO2,13,13,1.0,0.33188796043395996,0.33251023292541504
TB2:S1042Taxa2_processed,EVO2,29,33,0.8787878787878788,0.21433448791503906,0.21550464630126953
TB2:S10856Taxa1_processed,EVO2,62,64,0.96875,0.4904766082763672,0.4930121898651123
TB2:S10007_processed,EVO2,52,62,0.8387096774193549,0.42783141136169434,0.430145263671875
TB2:S976_processed,EVO2,57,61,0.9344262295081968,1.9902102947235107,1.992480993270874
TB2:S14426Taxa7_processed,EVO2,43,51,0.8431372549019608,0.3594534397125244,0.3612208366394043
TB2:S1966Taxa5_processed,EVO2,95,105,0.9047619047619048,0.7267582416534424,0.7349052429199219
TB2:S1484_processed,EVO2,3,11,0.2727272727272727,0.1501302719116211,0.15074777603149414
TB2:S11611Taxa4_processed,EVO2,20,26,0.7692307692307693,0.49864768981933594,0.4998612403869629
TB2:S688Taxa1_processed,EVO2,20,20,1.0,1.2161047458648682,1.2168524265289307
TB2:S13836_processed,EVO2,36,42,0.8571428571428571,0.5316028594970703,0.5331540107727051
TB2:S1153Taxa4_processed,EVO2,96,112,0.8571428571428571,3.888864278793335,3.893862247467041
TB2:S1237Taxa2_processed,EVO2,4,6,0.6666666666666666,0.09409260749816895,0.0944516658782959
TB2:S15723Taxa2_processed,EVO2,26,26,1.0,0.204620361328125,0.20565462112426758
TB2:S2154Taxa3_processed,EVO2,67,87,0.7701149425287356,0.49863696098327637,0.5038628578186035
TB2:S10291Taxa3_processed,EVO2,168,210,0.8,6.152756929397583,6.165281295776367
TB2:S1713_processed,EVO2,12,14,0.8571428571428571,1.4028840065002441,1.4035611152648926
TB2:S14534Taxa22_processed,EVO2,30,36,0.8333333333333334,0.6871120929718018,0.688565731048584
TB2:S13985Taxa5_processed,EVO2,62,64,0.96875,0.8228664398193359,0.8252983093261719
TB2:S10239_processed,EVO2,46,60,0.7666666666666667,0.3100564479827881,0.31220483779907227
TB2:S1196Taxa1_processed,EVO2,30,44,0.6818181818181818,0.16115593910217285,0.16273713111877441
TB2:S1438Taxa3_processed,EVO2,47,49,0.9591836734693877,2.552311658859253,2.5541369915008545
TB2:S13548Taxa2_processed,EVO2,34,42,0.8095238095238095,1.074936866760254,1.0764753818511963
TB2:S2036Taxa2_processed,EVO2,76,76,1.0,0.3477048873901367,0.3509480953216553
TB2:S10083Taxa2_processed,EVO2,151,177,0.8531073446327684,1.2365696430206299,1.2462198734283447
TB2:S14119Taxa3_processed,EVO2,44,50,0.88,0.6543090343475342,0.6561317443847656
TB2:S1449Taxa2_processed,EVO2,72,76,0.9473684210526315,1.2134497165679932,1.216186285018921
TB2:S10632Taxa3_processed,EVO2,4,6,0.6666666666666666,1.408017873764038,1.4084141254425049
TB2:S645Taxa1_processed,EVO2,38,52,0.7307692307692307,0.3320324420928955,0.33391857147216797
TB2:S12248Taxa2_processed,EVO2,47,71,0.6619718309859155,1.4707744121551514,1.474452018737793
TB2:S10943Taxa12_processed,EVO2,52,82,0.6341463414634146,1.436516523361206,1.4399604797363281
TB2:S11805Taxa1_processed,EVO2,31,33,0.9393939393939394,0.2660186290740967,0.2677621841430664
TB2:S12493Taxa10_processed,EVO2,128,142,0.9014084507042254,1.9320449829101562,1.9388456344604492
TB2:S13227_processed,EVO2,90,90,1.0,0.6724014282226562,0.6760218143463135
TB2:S12384Taxa3_processed,EVO2,155,187,0.8288770053475936,3.634622573852539,3.647686243057251
TB2:S15147_processed,EVO2,74,100,0.74,1.4580786228179932,1.4624097347259521
TB2:S10310Taxa2_processed,EVO2,50,62,0.8064516129032258,0.378037691116333,0.38065648078918457
TB2:S778Taxa2_processed,EVO2,22,32,0.6875,0.46117353439331055,0.46236658096313477
TB2:S2161Taxa2_processed,EVO2,236,294,0.8027210884353742,1.227827787399292,1.2477831840515137
TB2:S10025_processed,EVO2,259,269,0.9628252788104089,5.783199310302734,5.805608034133911
TB2:S1286Taxa1_processed,EVO2,23,31,0.7419354838709677,0.597212553024292,0.5984485149383545
TB2:S14096Taxa5_processed,EVO2,51,57,0.8947368421052632,1.475755214691162,1.4778246879577637
